"","clip_id","newspaper_name","fulldate","p_number","secondary_p_number","url","text","narrative_detail","headline","num_turtles","species","spp_id","location_certainty","weight_lb","length_ft_inches","habitat","notes","year","data_quality_index","data_quality_cat","num_turtles_numeric","weight_kg","length_cm","location","county_muni","state","country","latitude","longitude"
"80","latimes_19090718","""Los Angeles Times""",1909-07-18,10,"na","""https://www.proquest.com/docview/159327339/fulltextPDF/831523F0C774447FPQ/1?accountid=14026""","“FISHERMAN TRIES VAINLY TO GET IT IN PORT ALIVE. \n Monster Seven Feet Long and Believed to Be Thousand Years Old. Second One of Species Ever Captured Off Coast Kills Itself in Struggle for Freedom. \n SAN PEDRO. July 17.—After trying for two days to tow into port alive a big turtle of rare species, Steve Williams, an East San Pedro fisherman, arrived home this morning, but the monster was dead. The turtle became entangled in a buoy rope attached to his nets, and ropes were made fast to its flippers. Had not the engine of Williams's launch become disabled, the turtle would not have killed itself in its efforts to regain its freedom. \n It is the second of its kind ever captured in these waters and weighs about 1000 pounds. It is estimated that it was 1000 years old. It was more than seven feet in length, and measured nearly nine feet between the extremities of its front fllþpers. \n Unlike the land turtle, It has two long front flippers and two short hind ones, like those of a seal. The shell is soft, with five ridges down the back. Fishermen occasionally see turtles of this species in the fishing banks, but say they are very timid, and that a boat cannot get close enough to capture them. This one was caught in twenty fathoms of water. \n Williams will have his prize mounted and sell it to a museum.”","2","""THOUSAND-POUND TURTLE CAUGHT.""","1","leatherback","inferred","inferred",1000,"7'","not_reported","""species is inferred based on description of a soft shell and five ridges on the back""","1909",7,"high",1,453.59,NA,"san_pedro","los_angeles","california","usa",33.7395016,-118.28357
"81","latimes_19151105","""Los Angeles Times""",1915-11-05,10,"na","""https://www.proquest.com/docview/160160767/590BBC08B3D34453PQ/128?accountid=14026""","“SANTA MONICA, Nov. —A 200-pound turtle, the largest brought to the long wharf in two years, was part of the catch of S. Kutonoff, a fisherman in the Japanese village, who brought it here today in a boat. It was caught in a net near Santa Cruz Islands.”","2","""CATCH BIG TURTLE""","1","green","inferred","known",200,NA,"""caught in net""","""caught near santa cruz islands, but brought into the santa monica wharf""","1915",9,"high",1,90.72,NA,"santa_cruz_islands","santa_barbara","california","usa",34.0184307,-119.7250486
"82","latimes_19060509","""Los Angeles Times""",1906-05-09,13,"na","""https://www.proquest.com/docview/164520858/590BBC08B3D34453PQ/145?accountid=14026""","“CHELONIAN REPTILE CAPTURED FROM A LAUNCH. \n Record for Deep-Sea Turtles Broken by a Catch of Fifteen-Hundred-Round Creature—Age Calculated at Between Two and Five Centuries. 'Tis a Reg’lar Festudo Lyra. \n [SPECIAL CORRESPONDENCE OF THE TIMES.] \n SAN PEDRO, May 8.—San Pedro seems to be able to hold its own in the matter of deep-sea monsters Just a year ago George Evich interested the scientific world by bringing to this port over half a ton of turtle caught by him in the launch Bell. Today Jerry Marincovich went Evich one better and captured a 1500-pound crustacean in his nets off Catalina Island. The desperate attempts of the huge crustacean to escape resulted in its death, and it is now on exhibition at the Morgan Oyster Company in this city. \n The turtle captured by Marincovich today is undoubtedly the largest crustacean ever captured and hundreds of people today have marveled at its size. Its age is estimated at between 200 and 500 years. \n The turtle belongs to the species Festudo lyra, or ""Sphargis mercavialis,"" these names having reference to the myth that the shell of some turtle was used by Mercury in the construction of the lyre. This family is Chelonian. \n Before Evich’s capture a year ago the largest marine turtle ever captured was taken in the Galapagos group of islands several years ago and was taken to London. It weighed 850 pounds and was known to have been over eighty years of age. It was still growing at the time of its death. \n The age of the turtle taken today is a matter of conjecture, but his corrugated coat of mail full of the knocks of time would indicate that he had existed for several centuries. \n The Chelonia family of turtles possess a tail but no teeth. Jaws are provided with a horny sheath with hard and sharp edges, forming a beak like a parrot’s Marine turtles are spread over the equatorial and subtropical seas, and sometimes stray beyond these limits, being seldom taken above San Diego \n The Chelonians are diurnal animals and only a few of the family are active during the night \n They are extremely quick in the water, either to seize their prey or to escape danger. The marine turtle periodically migrates to breeding stations. The species inhabiting temperate waters hibernate \n The marine turtle possesses great tenacity of life, surviving injuries to which other reptiles would succumb in a short time. The heart of a decapitated marine turtle will beat many hours after every drop of blood has been drained from the body and the muscles of the trunk and head show signs of reflex action twenty-four hours after the severing of the spinal cord. \n Some marine turtles are herbivorous and others carnivorous their prey consisting of fish frogs and other aquatic animals The limbs are modified into paddles by means of which they propel themselves through the water with extraordinary rapidity, but are unfit for locomotion on land, where their progress is as awkward as that of a seal The toes are enclosed in a common skin out of which only one or two claws project. \n The catch made today by Marincovich is important from a Scientific standpoint on account of the great size of the monster. \n The carapace is seven feet long and six feet wide and the weight is easily 1500 pounds. The monster will be mounted and sold to some museum.”","2","""SEA MONSTERS OFF SAN PEDRO.""","1","leatherback","reported","known",1500,NA,"not_reported","""this appears to be the same observation as spdaily_19060508, and also refers to evich's catch from latimes_19040514, but is a different observation. The species is identified by the label of 'festudo lyra' and 'sphargis mercavialis', unsure if this is a leatherback or a loggerhead. Only the size of the carapce is given, as 7x6 feet.""","1906",9,"high",1,680.39,NA,"catalina_island","los_angeles","california","usa",33.3889849,-118.4549433
"83","latimes_18871014","""Los Angeles Times""",1887-10-14,5,"na","""https://www.proquest.com/docview/163445030/D4971430CE2047A5PQ/285?accountid=14026""","“Santa Cruz, Oct. 13.—An Italian fisherman at Soquel yesterday caught in his net a monster turtle, which measures eight feet in length and over seven in width. It weighs about 1000 pounds. It is now on exhibition at the fair. It is said to be the largest turtle ever caught on the Coast.”","1","""Something of a Turtle.""","1","leatherback","inferred","known",1000,"8'","""caught in net""","""width is 7' Species unclear--could be either leatherback based on size, or green based on inference. Says it is largest turtle ever caught on the coast.""","1887",8,"high",1,453.59,NA,"soquel","santa_cruz","california","usa",37.0019613,-121.9471344
"84","latimes_19050108","""Los Angeles Times""",1905-01-08,4,"na","""https://www.proquest.com/docview/164264960/D4971430CE2047A5PQ/301?accountid=14026""","“Large Santa Barbara Turtle and Its Captors. \n Capt. George Gourley and Albert Stafford of Santa Barbara caught a monster sea turtle in the ocean near the pleasure wharf of that city Tuesday. Still alive the big animal specimen was hauled to the pleasure wharf and made fast with ropes. Its estimated weight is 800 pounds. \n Stafford first saw the turtle while rowing in a small skiff. It was entangled in seaweed and seemed to be asleep. Stafford went ashore and found Gourley and the two put out in a sailboat. The managed to gaff it in one of the flippers and throw ropes about it so they could bring it to the pier. The turtle made fierce resistance. \n According to a classification of Prof. Dodge of the High School of Santa Barbara the monster specimen is a Sphargis coriacea, or leather-backed turtle. When it was hauled to the wharf there were a number of small fish known as remoras attached to it.”","2","""Huge Leather-back Taken from the Sea""","1","leatherback","reported","known",800,NA,"""asleep entangled in seaweed""","""article lists species as leatherback, and also mentions the historic latin name, sphargis coriacea""","1905",10,"high",1,362.87,NA,"santa_barbara","santa_barbara","california","usa",34.398587,-119.7498556
"85","latimes_19210511","""Los Angeles Times""",1921-05-11,6,"na","""https://www.proquest.com/docview/160939571/pageviewPDF/6F8781D478ED49A8PQ/1?accountid=14026""","“[LOCAL CORRESPONDENCE] \n REDONDO BEACH, May 10.— Hearing that Redondo Beach has something unusual in the way of a harbor, a big spotted turtle, a kind often seen off the coast of Mexico and the West Indies, made port here, Tuesday. A sixty-foot mackerel line in the hands of Ed Shortridge and Johnny Greenback, local fishermen, towed the turtle to shore. It weighs at least 1000 pounds, it being impossible for six men with timbers to lift it. Fishermen here say that they have never seen this species in these waters before. Those who are familiar with the kind- estimate the age of this .one as between 1500 and 2000 years. This specimen will be on exhibition here for several days.”","2","""LOTS OF SOUP.""","1","leatherback","inferred","known",1000,NA,"not_reported","""the specific species is not reported, the article just claims it to be a 'big spotted turtle' and is rare for this area. this is perhaps a leatherback, not a green? especially given the size?""","1921",8,"high",1,453.59,NA,"redondo_beach","los_angeles","california","usa",33.854634,-118.3771421
"86","latimes_19001211","""Los Angeles Times""",1900-12-11,7,"na","""https://www.proquest.com/docview/163972934/441C656BF472400FPQ/328?accountid=14026""","“A sea turtle weighing about seventy-five pounds was captured at Cherry Valley last week by Richard Markel, who is in charge of the pumping station for the new town at the Isthmus at Howlands. Markel was returning from the Isthmus in a row boat when he observed something creating a commotion in a bed of kelp. which he soon ascertained to be a turtle, one of whose flippers had become entangled in the kelp and held him a prisoner Markel had a shotgun and a charge in the head finished the animal. It contained more than 200 eggs. \n Cyrus Bellows of Humboldt, Iowa, Horace Bellows and Frank L Wingard of Long Beach this morning in a short time caught two skipjacks, a yellowtail and an albicore. \n N. Swenson entered one of his moonlight scenes in a photographic contest engineered by the Grit Publishing Company of Williamsport, Pa., and was second in the list of honorable mention. \n A. A Carraher, who has been at San Jacinto Hot Springs for three weeks, is home again. \n A. P. Sawyer of the Post-Intelligencer of Seattle, is enjoying a rest at Hotel Metropole. \n Dr. Mortimer Ayers of Pasadena and Ralph M. Weaver have been spending a few days on the island. \n Alfred Reed, wife and maid, Mrs. Mary B Reed and Masters Alfred, Nelson and Charles Reed of Pittsburgh are at the Metropole for a two weeks’ stay. \n Mr. and Mrs. Compton Lundle of Oceanside, golf devotees, are enjoying themselves on the Catalina links \n Mr. and Mrs. G. M. Hobbs, Chicago; James T. Grau and wife. Santa Rosa; John T. Dickson and Miss Belle Dixon, Houston, Tex, and Mr. and Mrs J. Fleming, Trinidad, Colo, were among the arrivals at Hotel Metropole today.”","2","""ISLAND BREVITIES""","1","green","inferred","known",75,NA,"""entangled in kelp""","""The location is given more specifically as Cherry Valley on Santa Catalina island""","1900",9,"high",1,34.02,NA,"santa_catalina_island","los_angeles","california","usa",33.3889849,-118.4549433
"87","sdut_19591101","""San Diego Union Tribune""",1959-11-01,NA,"na","""https://sandiegouniontribune.newsbank.com/doc/image/v2%3A136E6A0F0DF56B38%40NGPA-CASD-13C3C5719FAB28F5%402436874-13BF771AB5FC70B4%403-13BF771AB5FC70B4%40?search_terms=turtle&text=turtle&content_added=&date_from=1871&date_to=1973&pub%255B0%255D=136E6A0F0DF56B38&page=2&pdate=1959-11-01""","“[image included] \n —San Diego Union Staff Photo. \n Holding up two pilot fish attached to the back of a 50-pound sea turtle they caught off Coronados are Carter Mahrdt, 11, and his brother, Clark, 13. \n Two Encinitas boys got a bigger thrill out of their first deep sea fishing trip yesterday than they had anticipated. \n Clark Mahrdt, 13, and his brother, Carter, 11, went out seeking yellowtail and ended up with a 50-pound sea turtle. \n The brothers set out at 2:30 a.m. for the Coronados with their father, Wiliam Mahrdt, a masonry contractor, of 215 Vulcan Ave., Encinitas, and Hollis O’Hanlon, of 2004 Coast Blvd., Del Mar, in O’Hanlon’s 35-foot boat, the Boxer. \n They began fishing with live bait about daybreak. \n O’Hanlon said they were having very little luck when the turtle took the boys’ bait about 9 a.m. The hook caught in the shell of its mouth, and the boys managed to get it to the side of the boat. The skipper and their father brought it aboard. \n Attached to the turtle’s shell were two pilot fish. \n “The boys got more of a thrill from the turtle than they would have from a dozen yellowtail,"" O'Hanlon declared. \n He said the youngsters’ eyes were popping and their mouths were agape when they brought the catch close enough to the boat to see what it was. \n “We thought it was impossible,” declared Clark. \n O’Hanlon said the turtle was about 500 miles north of its regular territory. “They very seldom come this far north,” he said. \n The catch attracted a crowd of onlookers when it was landed at Pitcairn Marina on Shelter Island, where O’Hanlon’s boat is moored. \n The men said they planned to contact the Scripps Institution of Oceanography to see if officials there have any use for the turtle.”","2","""2 Young Encinitas Fishermen Land 50-pound Sea Turtle""","1","loggerhead","inferred","inferred",50,NA,"not_reported","""claimed that the turtle was out of its normal habitat: 'about 500 iles north of its regular territory'. species id is based off of the included image""","1959",7,"high",1,22.68,NA,"coronados","tijuana","baja_california","mexico",32.4207422,-117.2608143
"88","sdut_19550927","""San Diego Union Tribune""",1955-09-27,NA,"na","""https://sandiegouniontribune.newsbank.com/doc/image/v2%3A136E6A0F0DF56B38%40NGPA-CASD-13C1810E91B2E52E%402435378-13C13C52EC1C0E73%4014-13C13C52EC1C0E73%40?search_terms=turtle&text=turtle&content_added=&date_from=1871&date_to=1973&pub%255B0%255D=136E6A0F0DF56B38&page=2&pdate=1955-09-27""","“[image included] Crowd inspects captured 750-pound turtle on freight elevator. Charles Sweeney, at left, and Billy Cromer, second from right, are among seven sailors who caught it. At right is Arvid Roper, U. S. Grant Hotel chef who gave it temporary home. \n LARGEST IN CAPTIVITY \n By JOE BROOKS \n A 750-pound turtle last night reached the comparative tranquility of a commercial aquarium near Palos Verdes after some harrowing experiences in the San Diego area. \n It is the largest turtle on exhibit anywhere. And if it remains alive, it will be the first Leatherback turtle that ever did so in captivity. \n If not, it'll make a mammoth pot of turtle soup. \n The turtle's bad luck started Sunday when it ran afoul of a boatload of seven U. S. sailors while loafing in a kelp bed off Rosarito Beach. \n TWO-HOUR STRUGGLE \n The sailors were imbued with that natural human instinct of catching anything big that one encounters. They lassoed the critter with the anchor line and after a two-hour struggle succeeded in getting it ashore and hoisting it into their car trunk. \n On the trip to San Diego the weight of the huge reptile broke the car springs. Then on arrival, no one could be found to take custody of the creature. The zoo couldn't. The city pound wouldn't. \n The sailors finally left the turtle in the basement of the U.S. Grant Hotel. Sam Hinton, curator of the aquarium at Scripps Institution of Oceanography, placed it [t]emporarily in the quarantine tank at Scripps. \n ""There were four of us and we nearly killed ourselves getting that turtle moved,"" Hinton said. \n TOOK 10 MEN \n Three men from Marineland Aquarium arrived in a pickup truck late yesterday afternoon to take the turtle there. \n Ten men lifted it out of the tank and placed it on its back on a mattress on the truck bed. \n A cargo net was used to truss it for the trip north. \n Leatherbacks are the largest species of turtle, Hinton said. But none has ever lived in captivity, ""although this one looks like it has a good chance,"" he said. ""It is in good shape."" \n ""We'll put it in the porpoise tank,"" said Frank Calanbrino, assistant collector at Marineland. ""People love to see those big lumbering things swimming around.""”","2","""Monster Turtle Survives Ordeal""","1","leatherback","reported","known",750,NA,"""loafing in kelp bed""","""article gives accompanying image""","1955",10,"high",1,340.19,NA,"rosarito_beach","playas_de_rosarito","baja_california","mexico",32.3594973,-117.0574025
"89","sdut_19210601","""San Diego Union Tribune""",1921-06-01,5,"na","""https://sandiegouniontribune.newsbank.com/doc/image/v2%3A136E6A0F0DF56B38%40NGPA-CASD-13A0D7C8173632F3%402422842-13A0CA53226962EA%404-13A0CA53226962EA%40?search_terms=turtle&text=turtle&content_added=&date_from=1871&date_to=1973&pub%255B0%255D=136E6A0F0DF56B38&page=3&pdate=1921-06-01""","“[image included] A 243-pound turtle was posed for his picture yesterday afternoon after he had been speared from Mission Beach bridge by B. M. Hill. It is estimated that the monster denizen of the sea was in his prime about the time the Declaration of Independence was signed. Standing behind the turtle to the left is W. W. Roberts, superintendent of the Neptune Sea Food company, who bought the catch from Hill (right). The spear which Hill sunk into the turtle’s neck is shown. \n Catch Weighed 243 Pounds; Its Final Form Will Be Turtle Soup on Epicures’ Table \n Just 243 pounds of potential turtle soup was enjoying; a personally-conducted sightseeing tour of Mission bay yesterday afternoon when he met with bad luck in five prongs. Today the huge turtle, one of the biggest caught near San Diego in many years, is residing temporarily in a private tank owned by the Neptune Sea Food company. He doesn’t know it, but in a short time he will be in many little cans and will be labeled as ""Sapphire Green Turtle soup stock.” \n Whether the denizen of the ocean was attracted to San Diego by reports of the far-famed climate here, or whether this is only one of several ports he intended to make on an extensive vacation trip, is a matter for speculation. At any rate he was probably far from home yesterday afternoon when B. M. Hill’s spear sank itself in his neck under Mission beach bridge. The turtle lives—or most of his kind do—far down the coast of lower California at a place known as Turtle Bay. \n The unusual visitor in San Diego yesterday measured four feet from the tip of his nose to the end of his shell. W. W. Roberts, superintendent of the Neptune company, estimated that the turtle was between 300 and 400 years old. Two men standing on top of his shell apparently caused him no discomfort. \n Hill, who lives at 85 Third street, was on the Mission beach bridge spearing for halibut and shark yesterday afternoon, when he saw the monster turtle swimming under the bridge. ”Just to see what the turtle would do.” Hill hurled his spear. His aim was perfect, as the prongs dug into the reptile’s soft neck. If the spear had hit the shell it would have glanced off, blunted, Hill believes. \n It was manifestly impossible to lift the huge creature over the rail on the bridge, so Hill had to tow it to the beach, which was no easy task. All four stout flappers of the turtle were brought into play to oppose Hill, and it resolved into a fight of muscle and wit. Hill won, after a half hour of struggling. The turtle was dragged up on the beach and turned over so he couldn’t crawl away, then lifted into Hill's machine, in which it was carried to the plant of the Neptune company, at the foot of Juniper street. \n Turtles of the size of the one caught yesterday are rarely found in San Diego waters, according to those who follow waterfront occurrences. \n When a Union photographer called on the turtle to take his picture yesterday the prisoner was still in Hill's automobile, and had to be removed from the machine and deposited on a truck to be placed in the sunshine. The turtle took a lively interest in the proceedings and appeared not to thoroughly approve of them. He waved his flappers around menacingly as he was being dragged from the automobile. No sooner was he safely landed on the truck than he tried to scramble off. When deposited on the scales to be weighed, the turtle persisted in resting two or three flappers and part of his weight on the floor, with utter disregard for the kind of “story” he would make for the papers. Finally he was turned over on his back. \n Late last night the turtle was resting easier in a small swimming pool of his own filled with salt water. There he will await the arrival of a French chef from Los Angeles, who will make soup out of him. Even the shell probably will be used, as it contains gelatine which will thicken the soup stock.”","2","""Wandering Chelonian Fails to Find Sanctuary In Waters of Mission Bay, and Falls Victim of Local Fisherman's Unerring Aim With Spear""","1","loggerhead","inferred","known",243,"4'","""swimming under the mission bridge at the surface""","""article gives image to accompany and says this is the biggest turtle caught near san diego in recent years--gives context for the rarity/frequency and has led us to identify it as a loggerhead. Article mentions that it was put on a scale so the weight is likely accurate""","1921",9,"high",1,110.22,NA,"mission_bay","san_diego","california","usa",32.777574,-117.229321
"90","sdut_19670525","""San Diego Union Tribune""",1967-05-25,NA,"na","""https://sandiegouniontribune.newsbank.com/doc/image/v2%3A136E6A0F0DF56B38%40NGPA-CASD-13C6231276D26CA6%402439636-13C36A7358F28C88%4010-13C36A7358F28C88%40?search_terms=turtle&text=turtle&content_added=&date_from=1871&date_to=1973&pub%255B0%255D=136E6A0F0DF56B38&page=5&pdate=1967-05-25""","“An 890-pound turtle with a shell 7½ feet long towed a 25-foot cabin cruiser 5 miles through Catalina Channel before it died of a broken back and exhaustion, four Long Beach fishermen reported. The Leatherback Turtle, rare in waters this far north, collided with the cruiser and the impact tore off the boat’s rudder and cracked the turtle’s shell. Tomas Dobson, the boat’s owner, said the crew gaffed the turtle, roped it with an anchor line, then fashioned a makeshift rudder as the turtle headed toward the harbor.”","2","""The World at a Glance""","1","leatherback","reported","known",890,NA,"not_reported","""location could also be reclassified as (santa) catalina island; the shell is listed as 7.5 feet long""","1967",9,"high",1,403.7,NA,"catalina_channel","los_angeles","california","usa",33.3889849,-118.4549433
"91","sdut_19610707","""San Diego Union Tribune""",1961-07-07,NA,"na","""https://sandiegouniontribune.newsbank.com/doc/image/v2%3A136E6A0F0DF56B38%40NGPA-CASD-13C1722552DF9770%402437488-13C16EB6A122C338%402-13C16EB6A122C338%40?search_terms=turtle&text=turtle&content_added=&date_from=1871&date_to=1973&pub%255B0%255D=136E6A0F0DF56B38&page=6&pdate=1961-07-07"" ","""A 1,000-pound turtle, described as the largest ever seen in Southern California waters, lies on dock at Long Beach. A fishing boat saw the turtle about two miles off San PEdro break-water and used grappling hooks to make the catch. Turtle was towed into Long Beach harbor.""","1","""Record Catch In Coast Waters""","1","leatherback","inferred","known",1000,NA,"not_reported","""although the species is inferred, there is a fairly clear photo with a leatherback. This, in addition to size, makes it a fairly clear identification. Location specifically is given as 'two miles off San Pedro breakwater'""","1961",7,"high",1,453.59,NA,"san_pedro","los_angeles","california","usa",33.7395016,-118.28357
"92","sdut_19370801","""San Diego Union Tribune""",1937-08-01,8,"na","""https://sandiegouniontribune.newsbank.com/doc/image/v2%3A136E6A0F0DF56B38%40NGPA-CASD-13BC7F05023FB3A7%402428747-13AA09CC71726C2F%4039-13AA09CC71726C2F%40?search_terms=turtle&text=turtle&content_added=&date_from=1871&date_to=1973&pub%255B0%255D=136E6A0F0DF56B38&page=8&pdate=1937-08-01""","“(continued from Page 7) \n Miss Sherman, who not only has enjoyed painting but has reveled in exhibitions of ancient and modern Chinese art. \n During their absence their San Diego apartments are being occupied by Mr. and Mrs. Tom Allen and their children, Betty and Freddie, who have returned from Ojai. They will remain here indefinitely. \n The spacious home and gardens of Mrs. Edward Snowden Baxendale and Mrs. Jennette Emerson at La Jolla was the happy setting of a party given Wednesday in honor of Miss Margaret Stowe of Alabama, who is the niece of Mr. Baxendale and a guest in the Baxendale residence. Luncheon was served in the patio and bridge played later. \n The men went into the kitchen last night at the home of Judge and Mrs. Clarence Terry to prepare a delectable turtle dinner while their wives frittered away the unaccustomed leisure. The party was inspired by the fact that a Japanese friend of the host and hostess had caught a large turtle in Magdalena bay and had presented it to the Terrys. \n The all-turtle menu began with turtle soup, Italian style; turtle Seekh Kabab, Indian style; French Le Navarin Ou Ragout de Turtle baked turtle, Terry style, and turtle steak. Judge Terry was chief chef. The party included Mr. and Mrs. Tucker Fisher, Mr. and Mrs. James Forward jr., Mr. and Mrs. Earl Gustafson, Mr. and Mrs. Herbert Hafter, Mr. and Mrs. Harold Karns, Mrs. and Mrs. James Louvau, Mr. and Mrs. Ronald Millar, Mr. and Mrs. Jefferson K. Stickney jr., Mr. and Mrs. Robert Thompson, Mr. and Mrs. Virgil Wyatt, Mr. and Mrs. Fred de Silva, Mr. and Mrs. Richard Patton. \n Stephanie Barker, daughter of Mrs. Terry Barker, left Friday with her aunt, Mrs. Brauner Hatfield, for San Francisco, where she will spend two or three weeks with relatives. Saturday with a barbecue supper at the Innes’ new barbecue pit which is picturesquely surrounded by tall graceful eucalyptus trees. She will compliment Miss Lucile Jackson of Austin, Tex., daughter of Mr. and Mrs. Ben Walter Jackson of Mexia, and Miss Ellen Brodnax, daughter of Mr. and Mrs. Cox Brodnax of Mexia. Miss Jackson recently finished at C. I. A. in Dallas. \n Miss Innes’ guest will number 50. \n Mr. and Mrs. Robert Frazee entertained informally at dinner last night, their guests including Point Loma neighbors, Mrs. Frazee’s sister, Mrs. Frederick Muhs, and Mr. Muhs will return here from Berkeley about Aug. 10. \n Mrs. Lewis Utt, mother of Mrs. Muhs and Mrs. Frazee, is now in Vienna after having thoroughly enjoyed her trip through Norway and Sweden. In October she will meet Dr. Anita Muhl and Miss Zellah Ryan in southern France. The three travelers will go to India, via the Suez, and later to Australia for Christmas. \n Mrs. Frank Donovan Owners showed Mr. and Mrs. Wright Moncure of San Francisco, Coronado’s night life last week, the glamorous attractions including roller skating and smelt hunting! \n Mrs. Owens is about to be persuaded to join Lt. and Mrs. Louis Hunte (Emily Fenton) in the Canal zone sometime before Christmas. The Huntes have charming quarters. \n Mrs. John Griffin left yesterday for San Francisco with Mr. and Mrs. Marsden Smith of Baltimore, who have been her guests across the bay.”","2","""Casual Collegiates Spotlighted Before Campus Days Return; Many Entertain Attractive Guests""","1","green","inferred","known",NA,NA,"not_reported","""single turtle from magdalena bay served for multi-course dinner at event""","1937",8,"high",1,NA,NA,"magdalena_bay","comondu","baja_california_sur","mexico",24.5833326,-112
"93","sdut_19140730","""San Diego Union Tribune""",1914-07-30,14,"na","""https://sandiegouniontribune.newsbank.com/doc/image/v2%3A136E6A0F0DF56B38%40NGPA-CASD-139A43ECF89E12A0%402420344-13979E268AA433E0%4011-13979E268AA433E0%40?search_terms=turtle&text=turtle&content_added=&date_from=1871&date_to=1973&pub%255B0%255D=136E6A0F0DF56B38&page=8&pdate=1914-07-30""","“Union Photograph of 1175 Pound Turtle Brought to Port Yesterday. This Turtle is Said By Waterfront Men to be the Largest Specimen Ever Caught In Lower California Waters. [image included] \n Appearance of Shell Leads Fisherman to Believe Marine Giant Nearly 200 Years Old and Probably Come From Tropics. \n A huge turtle, weighing 1175 pounds, was brought to port yesterday morning by Captain J. Zollezzi, of the Italian fishing launch Belvedere. The turtle, said by waterfront men to be the largest specimen ever caught in Lower California waters, is nine feet in circumference and seven feet from the tip of its nose to the end of its short tail. The front flippers are four feet in length and almost a foot wide, tapering gradually until at the end they are about five inches wide. \n The jaws are a solid mass of teeth, over 200 being located in the upper jaw. They range from one-half to a quarter of an inch in length. The shell is ribbed and in spots pliable, which leads many fishermen to believe that the turtle is nearly 200 years old. The lower part of the jaw is streaked with gray. \n Captain Zollezzi reported that the turtle was captured after a terrific struggle five miles off Cape Colonet on the Lower California coast. The turtle became entangled in Zollezzi’s fishnets, and before it could be extricated about $50 worth of fishing gear was destroyed. \n C. Y. Wiley and M. Mose are seen in the photograph holding the turtle’s front flippers. Wiley believes that the sea reptile originally came from the Galapagos islands, below the equator, as the turtles in those waters are noted for their enormous size. The turtle will be placed on exhibition today at the American Union Fish Company’s plant at the foot of G street.”","2","""Sea Turtle Tips Scale at 1175 Pounds Catch Largest Taken in Coast Waters Reptile Landed After Terrific Battle""","1","leatherback","inferred","known",1175,"7'","""entangled in fishnets""","""additional size details are given as 9 feet in circumference, 4 feet in flipper length. There is also an illustration to help with species identification, but still unclear. Location is given as 5 miles off Cape Colonet (ensenada/baja california)""","1914",9,"high",1,532.97,NA,"cape_colonet","ensenada","baja_california","mexico",30.9704609,-116.3335471
