Latitude,Longitude,Value,Value_Celsius
32.5,-47.5,1.741031815,0.9672398972222221
32.5,-42.5,1.508042238,0.8378012433333333
32.5,-37.5,1.505975331,0.8366529616666667
32.5,-32.5,1.731392204,0.9618845577777778
32.5,-27.5,1.981674395,1.1009302194444444
32.5,-22.5,2.21935229,1.2329734944444444
32.5,-17.5,2.431107181,1.3506151005555553
32.5,-12.5,2.05693597,1.1427422055555556
32.5,-7.5,3.04746893,1.6930382944444444
32.5,-2.5,3.65781731,2.032120727777778
32.5,2.5,4.052079707,2.2511553927777777
32.5,7.5,3.956223492,2.19790194
32.5,12.5,3.178329626,1.765738681111111
32.5,17.5,1.918444894,1.0658027188888888
32.5,22.5,2.040802656,1.1337792533333333
32.5,27.5,1.771907445,0.984393025
32.5,32.5,1.71284009,0.9515778277777778
32.5,37.5,2.478222841,1.3767904672222224
32.5,42.5,3.169505827,1.7608365705555555
32.5,47.5,3.966819916,2.203788842222222
32.5,52.5,4.023968566,2.2355380922222223
32.5,57.5,3.869469592,2.149705328888889
32.5,62.5,3.708497771,2.0602765394444447
32.5,67.5,2.884485441,1.6024919116666665
32.5,72.5,1.948788094,1.0826600522222223
32.5,77.5,2.177903676,1.2099464866666667
32.5,82.5,2.142225608,1.1901253377777778
32.5,87.5,2.421094451,1.3450524727777777
32.5,92.5,2.66436073,1.4802004055555555
32.5,97.5,2.637212026,1.4651177922222223
32.5,102.5,2.325006367,1.2916702038888888
32.5,107.5,2.335826667,1.2976814816666666
32.5,112.5,2.978585752,1.6547698622222222
32.5,117.5,3.188188799,1.7712159994444445
32.5,122.5,2.360819225,1.3115662361111111
32.5,127.5,3.251192918,1.806218287777778
32.5,132.5,3.113427034,1.7296816855555557
32.5,137.5,2.522339361,1.401299645
32.5,142.5,2.12711833,1.1817324055555556
32.5,147.5,1.478660443,0.8214780238888889
32.5,152.5,1.164798465,0.6471102583333335
32.5,157.5,1.230635174,0.6836862077777778
32.5,162.5,1.517507291,0.8430596061111112
32.5,167.5,1.796781116,0.9982117311111112
32.5,172.5,1.714047478,0.9522485988888888
32.5,177.5,1.786581211,0.9925451172222223
37.5,-177.5,1.840933296,1.02274072
37.5,-172.5,1.831459047,1.0174772483333332
37.5,-167.5,1.82857946,1.0158774777777777
37.5,-162.5,1.702116469,0.9456202605555555
37.5,-157.5,1.938822233,1.077123462777778
37.5,-152.5,2.182112279,1.2122845994444444
37.5,-147.5,2.251839184,1.251021768888889
37.5,-142.5,2.090710556,1.1615058644444443
37.5,-137.5,1.864150804,1.0356393355555555
37.5,-132.5,1.595711141,0.8865061894444444
37.5,-127.5,1.566724106,0.8704022811111111
37.5,-122.5,1.829033277,1.0161295983333334
37.5,-117.5,2.35526982,1.3084832333333334
37.5,-112.5,2.574004253,1.4300023627777778
37.5,-107.5,2.692494921,1.4958305116666668
37.5,-102.5,2.216203994,1.231224441111111
37.5,-97.5,1.241213709,0.6895631716666667
37.5,-92.5,0.985093968,0.5472744266666667
37.5,-87.5,1.032528999,0.5736272216666667
37.5,-82.5,1.581228505,0.8784602805555556
37.5,-77.5,1.983770656,1.1020948088888889
37.5,-72.5,2.04089185,1.1338288055555554
37.5,-67.5,2.035143661,1.1306353672222222
37.5,-62.5,1.782232034,0.9901289077777778
37.5,-57.5,1.695498872,0.9419438177777777
37.5,-52.5,1.738702498,0.9659458322222222
37.5,-47.5,1.539520106,0.8552889477777779
37.5,-42.5,1.196011798,0.6644509988888889
37.5,-37.5,1.049625828,0.58312546
37.5,-32.5,1.551740198,0.8620778877777778
37.5,-27.5,1.832738462,1.0181880344444445
37.5,-22.5,1.863624186,1.0353467699999999
37.5,-17.5,2.114480463,1.1747113683333332
37.5,-12.5,2.117012112,1.1761178399999999
37.5,-7.5,2.720131126,1.511183958888889
37.5,-2.5,2.798800527,1.5548891816666668
37.5,2.5,2.638740937,1.4659671872222222
37.5,7.5,2.722628923,1.5125716238888889
37.5,12.5,2.167479044,1.2041550244444443
37.5,17.5,2.01513529,1.1195196055555554
37.5,22.5,1.800411522,1.0002286233333335
37.5,27.5,1.947260943,1.0818116350000002
37.5,32.5,1.917473854,1.0652632522222223
37.5,37.5,2.792187932,1.551215517777778
37.5,42.5,3.338051791,1.854473217222222
37.5,47.5,3.539227602,1.9662375566666666
37.5,52.5,2.787450499,1.5485836105555557
37.5,57.5,4.185193714,2.325107618888889
37.5,62.5,4.165124073,2.313957818333334
37.5,67.5,3.693384141,2.0518800783333333
37.5,72.5,2.934672094,1.6303733855555556
37.5,77.5,2.89390861,1.6077270055555557
37.5,82.5,2.854953028,1.5860850155555557
37.5,87.5,2.882755168,1.6015306488888887
37.5,92.5,3.577119638,1.9872886877777778
37.5,97.5,3.078088405,1.7100491138888887
37.5,107.5,3.026113765,1.6811743138888888
37.5,112.5,3.381542609,1.8786347827777776
37.5,117.5,3.61164401,2.006468894444444
37.5,122.5,2.264031472,1.2577952622222222
37.5,127.5,3.299212873,1.8328960405555559
37.5,132.5,3.56779075,1.982105972222222
37.5,137.5,2.992954326,1.6627524033333332
37.5,142.5,2.815599784,1.5642221022222222
37.5,147.5,2.021991744,1.1233287466666668
37.5,152.5,1.408668793,0.7825937738888888
37.5,157.5,1.273574882,0.7075416011111111
37.5,162.5,1.416847021,0.7871372338888888
37.5,167.5,1.762379687,0.9790998261111111
37.5,172.5,1.686401413,0.936889673888889
37.5,177.5,1.751370848,0.9729838044444445
42.5,-177.5,1.343744087,0.7465244927777778
42.5,-172.5,1.512331398,0.8401841099999999
42.5,-167.5,1.631232149,0.9062400827777777
42.5,-162.5,1.698515487,0.9436197150000001
42.5,-157.5,1.837172148,1.0206511933333333
42.5,-152.5,1.959268962,1.0884827566666666
42.5,-147.5,2.07471823,1.152621238888889
42.5,-142.5,1.982756038,1.1015311322222223
42.5,-137.5,1.852150424,1.0289724577777777
42.5,-132.5,1.669662801,0.9275904450000001
42.5,-127.5,1.605881732,0.8921565177777777
42.5,-122.5,2.186481944,1.2147121911111112
42.5,-117.5,1.578882812,0.8771571177777777
42.5,-112.5,1.746876095,0.9704867194444444
42.5,-107.5,2.731211897,1.5173399427777778
42.5,-102.5,2.373602015,1.318667786111111
42.5,-97.5,1.958786484,1.0882147133333335
42.5,-92.5,1.650082756,0.9167126422222223
42.5,-87.5,1.990997917,1.1061099538888888
42.5,-82.5,2.467832455,1.3710180305555555
42.5,-77.5,2.731865379,1.5177029883333333
42.5,-72.5,3.567299866,1.9818332588888887
42.5,-67.5,3.380799004,1.8782216688888889
42.5,-62.5,3.207833287,1.7821296038888892
42.5,-57.5,2.140079324,1.1889329577777776
42.5,-52.5,2.187817058,1.215453921111111
42.5,-47.5,1.601761914,0.8898677300000001
42.5,-42.5,0.627439845,0.3485776916666667
42.5,-37.5,0.407705903,0.22650327944444446
42.5,-32.5,0.497744995,0.27652499722222224
42.5,-27.5,0.828414962,0.4602305344444444
42.5,-22.5,1.391709914,0.7731721744444444
42.5,-17.5,1.826905509,1.0149475049999999
42.5,-12.5,1.982350335,1.1013057416666667
42.5,-7.5,2.598521085,1.4436228249999998
42.5,-2.5,3.219060778,1.788367098888889
42.5,2.5,2.815710608,1.564283671111111
42.5,7.5,2.320319712,1.2890665066666667
42.5,12.5,2.502681292,1.3903784955555556
42.5,17.5,2.335477949,1.2974877494444443
42.5,22.5,2.884774017,1.6026522316666665
42.5,27.5,2.678209635,1.4878942416666667
42.5,32.5,2.107558347,1.1708657483333331
42.5,37.5,2.008203781,1.1156687672222223
42.5,42.5,3.32674579,1.8481921055555555
42.5,47.5,2.924353735,1.624640963888889
42.5,52.5,2.7399361,1.522186722222222
42.5,57.5,4.605459823,2.5585887905555555
42.5,62.5,4.206015114,2.3366750633333333
42.5,67.5,3.804547061,2.113637256111111
42.5,72.5,4.020929687,2.233849826111111
42.5,77.5,3.889754796,2.1609748866666667
42.5,82.5,3.9972486,2.2206936666666666
42.5,87.5,4.768990367,2.6494390927777776
42.5,107.5,4.150077931,2.3055988505555556
42.5,112.5,4.052240089,2.2512444938888887
42.5,117.5,4.48292717,2.4905150944444445
42.5,122.5,4.42876525,2.4604251388888887
42.5,127.5,4.327834121,2.4043522894444447
42.5,132.5,3.429101591,1.9050564394444445
42.5,137.5,2.080417871,1.155787706111111
42.5,142.5,1.847973,1.0266516666666667
42.5,147.5,1.598188592,0.8878825511111111
42.5,152.5,1.488594394,0.8269968855555555
42.5,157.5,1.493874347,0.8299301927777778
42.5,162.5,1.494145044,0.83008058
42.5,167.5,1.435192214,0.7973290077777777
42.5,172.5,1.309558253,0.7275323627777779
42.5,177.5,1.332292804,0.7401626688888888
47.5,-177.5,1.492298306,0.8290546144444444
47.5,-172.5,1.588575566,0.8825419811111112
47.5,-167.5,1.688576348,0.9380979711111112
47.5,-162.5,1.763642212,0.9798012288888889
47.5,-157.5,1.833550766,1.0186393144444446
47.5,-152.5,1.934735126,1.0748528477777777
47.5,-147.5,2.015282929,1.1196016272222222
47.5,-142.5,1.891068793,1.050593773888889
47.5,-137.5,1.836840881,1.0204671561111112
47.5,-132.5,1.786126732,0.9922926288888889
47.5,-127.5,1.794254543,0.9968080794444446
47.5,-122.5,1.939691847,1.0776065816666667
47.5,-117.5,2.26388751,1.2577152833333334
47.5,-112.5,2.595290694,1.4418281633333332
47.5,-107.5,3.031321868,1.6840677044444443
47.5,-102.5,3.146632415,1.7481291194444444
47.5,-97.5,3.357622277,1.8653457094444446
47.5,-92.5,2.643327167,1.4685150927777775
47.5,-87.5,2.345094569,1.3028303161111112
47.5,-82.5,2.867284387,1.5929357705555556
47.5,-77.5,3.60394567,2.002192038888889
47.5,-72.5,3.931030372,2.1839057622222224
47.5,-67.5,3.217680896,1.787600497777778
47.5,-62.5,3.606192549,2.003440305
47.5,-57.5,3.59822347,1.999013038888889
47.5,-52.5,2.892230197,1.6067945538888888
47.5,-47.5,1.552971376,0.8627618755555555
47.5,-42.5,0.286770232,0.15931679555555556
47.5,-37.5,-0.226239327,-0.125688515
47.5,-32.5,-0.271266985,-0.15070388055555556
47.5,-27.5,0.018241298,0.010134054444444445
47.5,-22.5,0.678100364,0.3767224244444444
47.5,-17.5,1.232159594,0.6845331077777779
47.5,-12.5,1.649279976,0.9162666533333333
47.5,-7.5,2.00094492,1.1116360666666667
47.5,-2.5,2.508098706,1.3933881700000001
47.5,2.5,3.408059648,1.893366471111111
47.5,7.5,4.092305463,2.2735030349999996
47.5,12.5,3.805899314,2.1143885077777775
47.5,17.5,3.918123963,2.176735535
47.5,22.5,2.83958591,1.5775477277777776
47.5,27.5,3.683916907,2.0466205038888887
47.5,32.5,3.550417538,1.9724541877777777
47.5,37.5,3.753510405,2.0852835583333333
47.5,42.5,4.673317233,2.5962873516666662
47.5,47.5,4.322280097,2.401266720555556
47.5,52.5,4.303222911,2.390679395
47.5,57.5,4.681067648,2.6005931377777776
47.5,62.5,4.710903067,2.6171683705555555
47.5,67.5,4.763975743,2.6466531905555555
47.5,72.5,4.484017994,2.4911211077777775
47.5,77.5,4.483197021,2.490665011666666
47.5,82.5,4.751198669,2.639554816111111
47.5,87.5,5.078560425,2.821422458333333
47.5,92.5,5.358780828,2.9771004600000004
47.5,97.5,5.117932912,2.843296062222222
47.5,102.5,4.560248809,2.533471560555556
47.5,107.5,4.747998838,2.6377771322222223
47.5,112.5,4.61400951,2.5633386166666665
47.5,117.5,4.91370927,2.7298384833333333
47.5,122.5,4.716177764,2.620098757777778
47.5,127.5,4.963606244,2.757559024444445
47.5,132.5,4.697888657,2.6099381427777777
47.5,137.5,3.737540843,2.0764115794444447
47.5,142.5,1.756642614,0.9759125633333334
47.5,147.5,1.076404457,0.5980024761111111
47.5,152.5,1.638984373,0.9105468738888889
47.5,157.5,1.843741529,1.0243008494444445
47.5,162.5,1.860273357,1.0334851983333335
47.5,167.5,1.696173461,0.9423185894444445
47.5,172.5,1.6395111,0.9108395
47.5,177.5,1.51224501,0.8401361166666667
52.5,-177.5,1.807851355,1.004361863888889
52.5,-172.5,1.75866814,0.9770378555555556
52.5,-167.5,1.777542427,0.9875235705555555
52.5,-162.5,1.90568605,1.0587144722222221
52.5,-157.5,2.072238874,1.151243818888889
52.5,-152.5,2.178120357,1.2100668650000002
52.5,-147.5,2.174554716,1.2080859533333332
52.5,-142.5,2.016926555,1.1205147527777777
52.5,-137.5,1.926118318,1.0700657322222222
52.5,-132.5,1.980198297,1.100110165
52.5,-127.5,2.287471924,1.2708177355555557
52.5,-122.5,2.661891626,1.478828681111111
52.5,-117.5,2.475352354,1.3751957522222222
52.5,-112.5,2.508507642,1.3936153566666667
52.5,-107.5,3.487400745,1.9374448583333335
52.5,-102.5,3.403540063,1.8908555905555555
52.5,-97.5,3.568822863,1.9826793683333332
52.5,-92.5,3.803585569,2.113103093888889
52.5,-87.5,3.496919713,1.9427331738888887
52.5,-82.5,3.128825491,1.738236383888889
52.5,-77.5,3.378608775,1.877004875
52.5,-72.5,3.560082111,1.977823395
52.5,-67.5,3.620779789,2.0115443272222224
52.5,-62.5,3.753611511,2.085339728333333
52.5,-57.5,2.856105073,1.5867250405555557
52.5,-52.5,2.248277344,1.2490429688888889
52.5,-47.5,0.971434185,0.5396856583333334
52.5,-42.5,-0.005400215,-0.0030001194444444442
52.5,-37.5,-0.334948797,-0.186082665
52.5,-32.5,-0.695394254,-0.3863301411111111
52.5,-27.5,-0.369443283,-0.20524626833333334
52.5,-22.5,0.205043944,0.11391330222222222
52.5,-17.5,0.661307467,0.3673930372222222
52.5,-12.5,1.259082344,0.6994901911111112
52.5,-7.5,1.813615676,1.0075642644444445
52.5,-2.5,2.288749642,1.2715275788888887
52.5,2.5,2.448616679,1.3603425994444445
52.5,7.5,3.003426001,1.6685700005555555
52.5,12.5,3.250817345,1.806009636111111
52.5,17.5,2.841634455,1.5786858083333333
52.5,22.5,3.346795716,1.859330953333333
52.5,27.5,4.213881998,2.341045554444444
52.5,32.5,4.303331125,2.3907395138888887
52.5,37.5,4.656955712,2.5871976177777776
52.5,42.5,4.803720427,2.6687335705555557
52.5,47.5,5.177685858,2.8764921433333335
52.5,52.5,4.847989918,2.693327732222222
52.5,57.5,4.249563196,2.3608684422222224
52.5,62.5,4.492049259,2.4955829216666663
52.5,67.5,4.484133516,2.4911852866666666
52.5,72.5,5.007379528,2.7818775155555557
52.5,77.5,4.665619073,2.5920105961111113
52.5,82.5,4.466905796,2.481614331111111
52.5,87.5,4.731706519,2.6287258438888887
52.5,92.5,4.909810212,2.72767234
52.5,97.5,5.10519067,2.8362170388888885
52.5,102.5,5.287717093,2.9376206072222226
52.5,107.5,4.869299116,2.7051661755555556
52.5,112.5,4.500347385,2.500192991666667
52.5,117.5,4.631105922,2.572836623333333
52.5,122.5,4.201818012,2.33434334
52.5,127.5,4.509402518,2.5052236211111114
52.5,132.5,4.863215474,2.7017863744444446
52.5,137.5,3.656968253,2.0316490294444445
52.5,142.5,2.885486975,1.6030483194444445
52.5,147.5,0.967053571,0.5372519838888888
52.5,152.5,1.272070731,0.7067059616666665
52.5,157.5,2.119711239,1.177617355
52.5,162.5,1.540974552,0.8560969733333333
52.5,167.5,1.462901022,0.81272279
52.5,172.5,1.641767608,0.9120931155555555
52.5,177.5,1.639026956,0.9105705311111111
57.5,-177.5,1.614588399,0.8969935550000001
57.5,-172.5,1.763255923,0.9795866238888888
57.5,-167.5,2.001485771,1.1119365394444445
57.5,-162.5,2.226138941,1.236743856111111
57.5,-157.5,2.456942659,1.3649681438888888
57.5,-152.5,2.577521775,1.4319565416666669
57.5,-147.5,2.509597614,1.3942208966666667
57.5,-142.5,2.340417518,1.3002319544444445
57.5,-137.5,2.248335593,1.2490753294444445
57.5,-132.5,2.265471166,1.2585950922222224
57.5,-127.5,3.338680866,1.8548227033333333
57.5,-122.5,3.488594123,1.9381078461111112
57.5,-117.5,3.212586259,1.7847701438888888
57.5,-112.5,3.999081359,2.2217118661111113
57.5,-107.5,4.008001838,2.226667687777778
57.5,-102.5,3.860786376,2.14488132
57.5,-97.5,3.652614843,2.029230468333333
57.5,-92.5,2.143366046,1.1907589144444446
57.5,-72.5,3.776413003,2.098007223888889
57.5,-67.5,3.728227798,2.0712376655555556
57.5,-62.5,4.947544097,2.748635609444444
57.5,-57.5,2.618450861,1.4546949227777777
57.5,-52.5,1.594243289,0.885690716111111
57.5,-47.5,0.643462238,0.35747902111111113
57.5,-42.5,-0.191808378,-0.10656020999999999
57.5,-37.5,-0.488920782,-0.2716226566666667
57.5,-32.5,-0.604313709,-0.33572983833333336
57.5,-27.5,-0.444744592,-0.24708032888888887
57.5,-22.5,-0.068158964,-0.03786609111111111
57.5,-17.5,0.431653677,0.23980759833333332
57.5,-12.5,0.805777894,0.4476543855555556
57.5,-7.5,1.203677285,0.6687096027777777
57.5,-2.5,1.407167828,0.7817599044444444
57.5,2.5,1.552425371,0.8624585394444444
57.5,7.5,2.049013334,1.138340741111111
57.5,12.5,2.5813268,1.4340704444444443
57.5,17.5,2.770770225,1.5393167916666668
57.5,22.5,2.810721493,1.5615119405555555
57.5,27.5,3.8804137929999998,2.1557854405555554
57.5,32.5,4.130260856,2.294589364444444
57.5,37.5,4.473834847,2.485463803888889
57.5,42.5,4.292908016,2.3849488977777775
57.5,47.5,4.506676499,2.5037091661111113
57.5,52.5,4.096693869,2.2759410383333334
57.5,57.5,3.573204924,1.9851138466666667
57.5,62.5,4.49136669,2.495203716666667
57.5,67.5,3.94556286,2.1919793666666667
57.5,72.5,4.334862332,2.408256851111111
57.5,77.5,4.751099321,2.6394996227777776
57.5,82.5,4.365760434,2.4254224633333337
57.5,87.5,4.795056424,2.663920235555556
57.5,92.5,4.613275657,2.5629309205555555
57.5,97.5,4.703481576,2.61304532
57.5,102.5,4.990170405,2.7723168916666667
57.5,107.5,3.94467517,2.1914862055555555
57.5,112.5,4.412793517,2.451551953888889
57.5,117.5,4.4821623,2.4900901666666666
57.5,122.5,4.300180932,2.3889894066666666
57.5,127.5,4.285703415,2.3809463416666667
57.5,132.5,4.467987338,2.482215187777778
57.5,137.5,3.514388085,1.952437825
57.5,142.5,3.11091713,1.7282872944444445
57.5,147.5,1.179996966,0.65555387
57.5,152.5,1.435140563,0.7973003127777778
57.5,157.5,2.496096548,1.3867203044444445
57.5,162.5,1.662013523,0.923340846111111
57.5,167.5,1.253435462,0.6963530344444444
57.5,172.5,1.118845448,0.6215808044444445
57.5,177.5,1.322240236,0.7345779088888889
62.5,-167.5,1.846858598,1.0260325544444444
62.5,-162.5,3.147714797,1.7487304427777777
62.5,-157.5,3.731110717,2.072839287222222
62.5,-152.5,3.735898451,2.075499139444444
62.5,-147.5,3.316916035,1.8427311305555554
62.5,-142.5,3.503440282,1.9463557122222224
62.5,-137.5,3.977414993,2.209674996111111
62.5,-132.5,3.787084683,2.103935935
62.5,-127.5,4.338009312,2.4100051733333334
62.5,-122.5,4.815563724,2.6753131800000003
62.5,-117.5,5.17092012,2.8727333999999995
62.5,-112.5,4.180263607,2.3223686705555555
62.5,-107.5,3.956642829,2.1981349050000003
62.5,-102.5,3.676597663,2.042554257222222
62.5,-97.5,3.652900209,2.029389005
62.5,-57.5,1.657468813,0.9208160072222221
62.5,-52.5,0.85225678,0.4734759888888889
62.5,-47.5,1.408478714,0.7824881744444444
62.5,-42.5,0.5689715,0.31609527777777774
62.5,-37.5,-0.641877158,-0.35659842111111106
62.5,-32.5,-0.265637041,-0.1475761338888889
62.5,-27.5,0.005586426,0.00310357
62.5,-22.5,0.570497644,0.3169431355555556
62.5,-17.5,0.766936475,0.42607581944444445
62.5,-12.5,0.865302006,0.4807233366666666
62.5,-7.5,0.961792423,0.5343291238888889
62.5,-2.5,1.117518593,0.6208436627777778
62.5,2.5,1.214314953,0.6746194183333333
62.5,7.5,1.966844321,1.0926912894444445
62.5,12.5,2.972231229,1.6512395716666668
62.5,17.5,3.346578479,1.8592102661111112
62.5,22.5,3.237650302,1.7986946122222223
62.5,27.5,3.444474087,1.9135967150000002
62.5,32.5,3.44410918,1.9133939888888887
62.5,37.5,3.562130797,1.9789615538888892
62.5,42.5,3.610643551,2.005913083888889
62.5,47.5,3.619347807,2.0107487816666665
62.5,52.5,3.524954705,1.9583081694444442
62.5,57.5,3.213635089,1.7853528272222219
62.5,62.5,3.219524721,1.788624845
62.5,67.5,3.091184927,1.7173249594444444
62.5,72.5,4.194069132,2.3300384066666666
62.5,77.5,4.558740878,2.5326338211111112
62.5,82.5,4.781668773,2.6564826516666664
62.5,87.5,4.597091619,2.5539397883333335
62.5,92.5,4.25395586,2.3633088111111107
62.5,97.5,4.263930535,2.368850297222222
62.5,102.5,4.699800172,2.6110000955555552
62.5,107.5,4.311694129,2.3953856272222223
62.5,112.5,4.178694416,2.3214968977777777
62.5,117.5,3.965838785,2.2032437694444442
62.5,122.5,3.544136234,1.9689645744444446
62.5,127.5,3.594281106,1.9968228366666665
62.5,132.5,3.926774937,2.1815416316666667
62.5,137.5,4.074647023,2.2636927905555555
62.5,152.5,5.394109347,2.996727415
62.5,162.5,2.72622997,1.5145722055555555
62.5,167.5,3.022630027,1.6792389038888889
62.5,172.5,2.769921801,1.5388454450000002
62.5,177.5,2.187814022,1.2154522344444443
67.5,-162.5,4.144286408,2.3023813377777778
67.5,-157.5,4.870817129,2.706009516111111
67.5,-152.5,4.804214058,2.66900781
67.5,-147.5,5.199426759,2.888570421666666
67.5,-142.5,4.983041176,2.768356208888889
67.5,-137.5,5.251059367,2.917255203888889
67.5,-132.5,5.568211333,3.0934507405555554
67.5,-127.5,5.231684127,2.906491181666667
67.5,-122.5,5.075273036,2.8195961311111106
67.5,-117.5,5.185802671,2.8810014838888893
67.5,-112.5,3.913774719,2.1743192883333333
67.5,-107.5,3.156779399,1.7537663327777777
67.5,-37.5,1.028402602,0.571334778888889
67.5,-22.5,1.382453932,0.7680299622222222
67.5,-17.5,1.175098345,0.652832413888889
67.5,-12.5,0.873252489,0.4851402716666667
67.5,-7.5,0.880921044,0.4894005800000001
67.5,-2.5,0.986296482,0.5479424900000001
67.5,2.5,1.311105966,0.7283922033333332
67.5,7.5,1.752686425,0.9737146805555555
67.5,12.5,2.22825246,1.2379180333333335
67.5,17.5,2.958049398,1.6433607766666667
67.5,22.5,3.196193832,1.77566324
67.5,27.5,3.126985268,1.7372140377777778
67.5,32.5,2.895830062,1.6087944788888888
67.5,37.5,3.130752102,1.7393067233333335
67.5,42.5,2.607302707,1.448501503888889
67.5,52.5,3.571168339,1.983982410555556
67.5,57.5,3.601055841,2.0005865783333334
67.5,62.5,3.760532039,2.0891844661111114
67.5,67.5,3.831581206,2.1286562255555554
67.5,72.5,3.535639783,1.964244323888889
67.5,77.5,4.369996584,2.42777588
67.5,82.5,3.967031181,2.203906211666667
67.5,87.5,3.868725285,2.149291825
67.5,92.5,4.817087581,2.676159767222222
67.5,97.5,4.306677457,2.3925985872222224
67.5,127.5,4.133845903,2.2965810572222223
67.5,132.5,4.025270155,2.2362611972222224
72.5,-57.5,2.62258347,1.4569908166666667
72.5,-27.5,1.706766296,0.9482034977777778
72.5,-7.5,1.124874382,0.6249302122222222
72.5,-2.5,1.256610393,0.698116885
72.5,2.5,1.193856844,0.6632538022222222
72.5,7.5,1.765526773,0.9808482072222221
72.5,12.5,2.175065705,1.2083698361111113
72.5,17.5,2.296887849,1.276048805
72.5,22.5,2.231378894,1.2396549411111113
72.5,27.5,2.241834576,1.2454636533333334
72.5,32.5,2.272317515,1.2623986194444445
72.5,37.5,1.99538556,1.1085475333333332
72.5,42.5,2.4789778,1.3772098888888888
72.5,47.5,3.416042685,1.8978014916666668
72.5,52.5,3.330776924,1.8504316244444443
72.5,122.5,2.650717379,1.472620766111111
72.5,127.5,2.672757423,1.484865235
77.5,7.5,2.295113428,1.2750630155555556
77.5,12.5,2.19879672,1.2215537333333333
